USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
Shawna James,Product feedback guidelines & how to write a good feedback post,https://support.zendesk.com/hc/en-us/community/posts/6207858140058-Product-feedback-guidelines-how-to-write-a-good-feedback-post,09/29/2023,"Welcome to the Product Feedback Topic for Zendesk's Community Forums (Gather)!No one knows our products better than you, our users. We love hearing about how you use our tools and what would make them better. This guide is here to help you understand how the product feedback process works, and how to write an effective feedback post. You may also want to check out this short video on giving product feedback at Zendesk.This topic is for product feedback about the ticketing system. Don't worry, if your post should be in another topic, the Zendesk Community Team will move your post to the correct topic.Here are a few guidelines on how to use the Product Feedback topic, so that our Product team can effectively use and apply your feedback to our product planning process:Follow the Community Code of ConductFeedback and constructive criticism are welcome. Disparaging, harassing, mean, or snarky remarks about Zendesk, its employees, vendors, partners, or other community members will not be tolerated. We’re all friends and professionals, so let’s keep it polite. We don’t like having to remove comments, but we reserve the right to do so without warning in order to maintain a positive community experience for everyone.If it's a bug, contact supportThis topic is for sharing ideas about the product. If you're reporting an actual bug, you should contact Zendesk Customer Support so they can assist further.SEARCH before you postWe receive hundreds of feedback posts every month, so there's a good chance someone has already made a suggestion similar to yours. Keeping conversations in existing threads makes them easier for others to find, and helps keep the Community organized. Here's how to filter your search:Vote for suggestions you likeVotes do matter! See a post or comment you like or agree with? Use that up arrow! Feel like making a post that just says ""+1""? Please use the upvote button instead. Post a comment to share your detailed use case.Use the template: Give details, examples, and tell us about the problem you’re trying to solveOur Product Managers are problem solvers! The most helpful Product Feedback posts are the ones that describe the nature and scope of a problem. Please use the template that is auto populated in the description box. Crafted with our PM’s, this template is meant to address the essential questions and provide the most comprehensible information available. Try to share the following information in your post or comment:Feature Request SummaryUse CaseProduct limitation or missing featureBusiness impact of limitation or missing featureOther necessary information or resourcesHere is a template for feature requests that will auto populate when you create a new post with product feedback.It's much easier for us to address a suggestion if we clearly understand the context of the issue, the problem, and why it matters to you.Rest assured we will read your post, but we may not respondOnce you post in our community, your feedback will be logged and acknowledged by a product feedback specialist to let you know it has been received.Our Product Managers dedicate time each week in the community to read your comments, answer your questions, ask you questions about your feedback, and lead conversations around areas they’re focused on.That said, we simply can't respond to everything. (Remember what we said about hundreds of post per month? ...yeah. There just aren’t enough hours in the day!)Zendesk team members may engage in conversations, ask follow-up questions, or even start threads on topics they’re exploring. If your post or comment doesn’t receive a response, don’t worry. We’ve seen it, and we’ll let you know if and when we have any updates to share.Posts are not guaranteed a response, or inclusion in any product backlogs or roadmaps. This forum is simply for sharing your challenges and how you use the product, but it is not a case/resolution system.Our product teams have also committed to providing updates each quarter following their regular roadmap planning meetings. We’ll let you know what we’re incorporating into our roadmap, and what we aren’t.We don’t share timelinesOccasionally, we’ll share very general ideas of what is or isn’t on a roadmap, or roughly when you might expect to see something roll out. However, we do not share specific dates. Any timelines we share are not guaranteed and are subject to change without notice.There are situations where we aren't ready to share what we're up to or it's not reasonable for us to give specifics. While we are as up front as we can be, our roadmap is full of projects and we generally don’t provide timelines for new features or changes. If we do provide a timeline, know that it is subject to change.Post maintenance and archivingRequests that have been inactive (have not received a new comment) for 6+ months will be archived. These are retained internally and remain visible to product managers. This helps to keep the community navigable and helps us prioritize the requests that are most important to the largest number of users.This doesn't mean your idea was bad, or that it will never happen. It just means that it wasn't something that came up for a lot of users. Since we keep records, if the idea pops up again, we’ll aggregate those ideas behind the scenes and know when something keeps coming up.This also means that if there's an idea you like, be sure to stay active in that conversation!Comments that turn disparaging, mean, or are otherwise unhelpful to the conversation may be removed without warning. You're allowed to express frustration or dissatisfaction, just remember there are real people on the other side of the screen. Your boss and your neighbor can see these comments if they Google your name. So keep it civil and professional.Thank you for reading this and for understanding how we address suggestions. We value all feedback and we're happy to have a place to engage in these conversations.",Feedback - Community Forums (Gather)
PEN生沼,改善リクエスト：複数のフォームがある場合の『添付ファイル』項目の制御,https://support.zendesk.com/hc/en-us/community/posts/6511136234266-%E6%94%B9%E5%96%84%E3%83%AA%E3%82%AF%E3%82%A8%E3%82%B9%E3%83%88-%E8%A4%87%E6%95%B0%E3%81%AE%E3%83%95%E3%82%A9%E3%83%BC%E3%83%A0%E3%81%8C%E3%81%82%E3%82%8B%E5%A0%B4%E5%90%88%E3%81%AE-%E6%B7%BB%E4%BB%98%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB-%E9%A0%85%E7%9B%AE%E3%81%AE%E5%88%B6%E5%BE%A1,12/19/2023,複数の問い合わせフォームがある場合に、フォーム毎に『添付ファイル』の項目の表示・非表示を制御する機能を追加して欲しい。,Feedback - Community Forums (Gather)
cPRex,"Pages should show pagination instead of just ""next"" and ""previous""",https://support.zendesk.com/hc/en-us/community/posts/6463975760282-Pages-should-show-pagination-instead-of-just-next-and-previous-,12/06/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)When there are a lot of posts on a thread there isn't any pagination. It just says ""Previous"" and ""Next"" with left and right arrows.What problem do you see this solving? (1-2 sentences)If the thread is very long, I don't know exactly how long. Plus, you have to click ""next"" or the right arrow multiple times to get to the end. Is it 2 pages or 10? There's no way to tell.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This is a daily issue with longer threads.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)There is not a workaround available unless you happen to have a permalink stored for a more recent reply.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)Currently Zendesk has 30 replies per page. I'd like to see two changes to make this easier:-page numbers at bottom so you know where you are in the list-a way to go both a specific page and the most recent entry with one click",Feedback - Community Forums (Gather)
cPRex,Content Moderation >>Moderate Words works by text string and not entire words,https://support.zendesk.com/hc/en-us/community/posts/6461163684250-Content-Moderation-Moderate-Words-works-by-text-string-and-not-entire-words,12/05/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)When using the Content Moderation >> Moderate Words tool, it matches strings, which essential makes the tool useless.What problem do you see this solving? (1-2 sentences)Matching partial strings of a banned word list isn't helpful. For example, ""assistance"" or ""assurance"" would get matched if you have ""ass"" in the word list.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This is a daily issue when moderating posts.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)The only workaround is not to utilize the Moderate Words featureWhat would be your ideal solution to this problem? How would it work or function? (1-2 sentences)This tool should moderate based on the entire word string, not a partial text match.",Feedback - Community Forums (Gather)
cPRex,No way to move a post to a new or existing thread,https://support.zendesk.com/hc/en-us/community/posts/6460475051674-No-way-to-move-a-post-to-a-new-or-existing-thread,12/05/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)When a user makes a post to an older thread, or if the thread is starting to go offtopic, it is often useful to have the option to move the post to a new or existing threadWhat problem do you see this solving? (1-2 sentences)This will help keep threads uncluttered and provide us with the ability to help customers more efficiently.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This issue appears a few times a week.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)There is no workaround for this issue, except instructing users to create a new thread, which is additional manual work for them/What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)A button in the gear wheel dropdown that gives you the option to move the post to a new thread. Having the ability to move a post into an existing thread would be a nice bonus, but isn't nearly as critical.",Feedback - Community Forums (Gather)
Josef Prandstetter,Gather Feature request: Allow staff members to flag comments as internal so that these are not visible to end users,https://support.zendesk.com/hc/en-us/community/posts/6460367074714-Gather-Feature-request-Allow-staff-members-to-flag-comments-as-internal-so-that-these-are-not-visible-to-end-users,12/05/2023,"We use Gather - similar to Zendesk - as a product ideas portal, i.e. to collect feature requests for our software products from customers and partners.We have received an urgent feature request from a product owner that it should be possible to optionally mark comments from employees (= team members) as internal, which are not visible to customers (= end users).What problem do you see this solving?Product Management / Product Owner normally sit together once a week and discuss latest submitted feature requests (= posts).They want to:save the outcome of the internal discussion directly below the original posts as comment so that it is not forgotten and documented.save the link to the User Story to the development platform (= Azure DevOps) directly as comment to the post, if the feature requests get accepted.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business?Our Product Management / Product Owner are impacted in their daily work, means at least once a week. They currently have to keep a shadow list to document internal comments, which has not proven to be efficient in practice.Are you currently using a workaround to solve this problem?Yes, sometimes an Excel list is used - sometimes the POs try to keep things in their heads. Especially when employees change their position in the company or leave the company, important know-how is lost.What would be your ideal solution to this problem? How would it work or function?The ideal solution would be for staff members (= team members) to be able to mark comments as internal and comments marked in this way would not be visible to end users (= customers and partners).",Feedback - Community Forums (Gather)
cPRex,Improved quote function for Zendesk Community,https://support.zendesk.com/hc/en-us/community/posts/6457749302938-Improved-quote-function-for-Zendesk-Community,12/04/2023,"I would like to be able to easily quote users without having to manually copy/paste text and tag usernames.The current implementation of the quote button in Zendesk's Community is just odd. If you click the quote button you are presented with an empty quote block. To fully quote someone you need to do the following:-click the quote button in your reply box-find the text to you want to quote above-manually copy and paste that text-manually tag the original poster of the text so they receive a notification that they have been quotedIn a more traditional forum setting, the process goes like this:-highlight the text you want to quote-click an ""insert quote"" button in your postThis is a daily issue in posts when trying to reply to multiple users in a long chain of replies, with the manual workaround posted above being the only option.",Feedback - Community Forums (Gather)
cPRex,"When a user clicks a thread they have already replied to, it takes them to the top and not the first undread post",https://support.zendesk.com/hc/en-us/community/posts/6447202432026-When-a-user-clicks-a-thread-they-have-already-replied-to-it-takes-them-to-the-top-and-not-the-first-undread-post,12/01/2023,"In many other forum systems, when you click on a post that you have already participated in, the software will take you to the first unread post. In Zendesk, it just takes you to the top of the thread and you need to manually scroll through and remember where you left off.Having the system take you to the new post saves time, avoid confusion, and increases user interaction because they know they aren't re-reading content they have already looked at and can be assured they are seeing all new content.This is an issue that comes up multiple times each day with each post for every user, and has no workaround.",Feedback - Community Forums (Gather)
cPRex,Have the option to send users a notification when moderating content,https://support.zendesk.com/hc/en-us/community/posts/6447164255258-Have-the-option-to-send-users-a-notification-when-moderating-content,12/01/2023,"When moderating user content (https://support.zendesk.com/hc/en-us/articles/4408894193562#topic_bxd_z3n_qx), it would be nice to have an option to let a user know why their content was being moderated.This would let users know why their content was removed immediately at the time of moderation. With the current system if we delete a post, it just gets removed and the user doesn't know why or get any notification that has happened.This is a daily occurrence with moderating user tasks that doesn't have a workaround.My ideal solution would be a button where you could choose to send the user a notification, and then a text field to enter what you want to tell the user. This could appear in the top-right of the page the next time they log in, much like the ""Post is pending approval"" message they see.",Feedback - Community Forums (Gather)
cPRex,Topic area in Gather that only Admins can post to,https://support.zendesk.com/hc/en-us/community/posts/6408094939034-Topic-area-in-Gather-that-only-Admins-can-post-to,11/21/2023,"We would like to have an ""Announcements"" area inside Gather that only Admins can post to. In the current Zendesk Gather system, any user is able to post to any topic.This would allow us to post announcements that are relevant to our Gather community.In previous forums software, we used this tool weekly for product updates, security issues, and general announcments.The ideal solution would be a button inside the ""Edit Topic"" area that restricts the topic so only admins can post, but allowing everyone to read.",Feedback - Community Forums (Gather)
Kyle Pinkley,Feature Request: Existing post/article recommendations based on subject of new post,https://support.zendesk.com/hc/en-us/community/posts/6325697563290-Feature-Request-Existing-post-article-recommendations-based-on-subject-of-new-post,10/31/2023,I would like to see a feature with the functionality of Answerbot but for new posts in Zendesk Gather. It could provide recommendations for existing articles/posts based on the subject of the new post.,Feedback - Community Forums (Gather)
Leslie Bailey,Counting Votes on the Posts listing,https://support.zendesk.com/hc/en-us/community/posts/6294373082266-Counting-Votes-on-the-Posts-listing,10/23/2023,"When you look at the vote count on the post listing, the count only includes the votes for the original post. It does not include votes on the comments of the post.It seems like the count should include the votes from the comments. Very often, people are upvoting/downvoting comments and not the original post, which was a basic question.Is there a way to control how the votes are counted?",Feedback - Community Forums (Gather)
Artur Berteli De Figueiredo,Permalink on Community comments is not working ,https://support.zendesk.com/hc/en-us/community/posts/6285040078746-Permalink-on-Community-comments-is-not-working-,10/20/2023,"Hi,I noticed today that the Permalink option under settings on my Community posts is not working. Is it a Zendesk issue?Example: https://community.gympass.com/hc/pt-br/community/posts/12045398741011Thanks,Artur",Feedback - Community Forums (Gather)
Kyle Pinkley,Ability to create notes for Gather admins on individual posts,https://support.zendesk.com/hc/en-us/community/posts/6253607186842-Ability-to-create-notes-for-Gather-admins-on-individual-posts,10/12/2023,"We would like to see the ability to have notes that only Gather admins can see on individual posts. For example, we could track tickets or cases or something I may have looked up/talked to people about that I don't want to share with anyone but Gather admins.",Feedback - Community Forums (Gather)
