USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
Shawna James,Product feedback guidelines & how to write a good feedback post,https://support.zendesk.com/hc/en-us/community/posts/6207856392986-Product-feedback-guidelines-how-to-write-a-good-feedback-post,09/29/2023,"Welcome to the Product Feedback Topic for Zendesk's Chat and Messaging (Chat)!No one knows our products better than you, our users. We love hearing about how you use our tools and what would make them better. This guide is here to help you understand how the product feedback process works, and how to write an effective feedback post. You may also want to check out this short video on giving product feedback at Zendesk.This topic is for product feedback about the ticketing system. Don't worry, if your post should be in another topic, the Zendesk Community Team will move your post to the correct topic.Here are a few guidelines on how to use the Product Feedback topic, so that our Product team can effectively use and apply your feedback to our product planning process:Follow the Community Code of ConductFeedback and constructive criticism are welcome. Disparaging, harassing, mean, or snarky remarks about Zendesk, its employees, vendors, partners, or other community members will not be tolerated. We’re all friends and professionals, so let’s keep it polite. We don’t like having to remove comments, but we reserve the right to do so without warning in order to maintain a positive community experience for everyone.If it's a bug, contact supportThis topic is for sharing ideas about the product. If you're reporting an actual bug, you should contact Zendesk Customer Support so they can assist further.SEARCH before you postWe receive hundreds of feedback posts every month, so there's a good chance someone has already made a suggestion similar to yours. Keeping conversations in existing threads makes them easier for others to find, and helps keep the Community organized. Here's how to filter your search:Vote for suggestions you likeVotes do matter! See a post or comment you like or agree with? Use that up arrow! Feel like making a post that just says ""+1""? Please use the upvote button instead. Post a comment to share your detailed use case.Use the template: Give details, examples, and tell us about the problem you’re trying to solveOur Product Managers are problem solvers! The most helpful Product Feedback posts are the ones that describe the nature and scope of a problem. Please use the template that is auto populated in the description box. Crafted with our PM’s, this template is meant to address the essential questions and provide the most comprehensible information available. Try to share the following information in your post or comment:Feature Request SummaryUse CaseProduct limitation or missing featureBusiness impact of limitation or missing featureOther necessary information or resourcesHere is a template for feature requests that will auto populate when you create a new post with product feedback.It's much easier for us to address a suggestion if we clearly understand the context of the issue, the problem, and why it matters to you.Rest assured we will read your post, but we may not respondOnce you post in our community, your feedback will be logged and acknowledged by a product feedback specialist to let you know it has been received.Our Product Managers dedicate time each week in the community to read your comments, answer your questions, ask you questions about your feedback, and lead conversations around areas they’re focused on.That said, we simply can't respond to everything. (Remember what we said about hundreds of post per month? ...yeah. There just aren’t enough hours in the day!)Zendesk team members may engage in conversations, ask follow-up questions, or even start threads on topics they’re exploring. If your post or comment doesn’t receive a response, don’t worry. We’ve seen it, and we’ll let you know if and when we have any updates to share.Posts are not guaranteed a response, or inclusion in any product backlogs or roadmaps. This forum is simply for sharing your challenges and how you use the product, but it is not a case/resolution system.Our product teams have also committed to providing updates each quarter following their regular roadmap planning meetings. We’ll let you know what we’re incorporating into our roadmap, and what we aren’t.We don’t share timelinesOccasionally, we’ll share very general ideas of what is or isn’t on a roadmap, or roughly when you might expect to see something roll out. However, we do not share specific dates. Any timelines we share are not guaranteed and are subject to change without notice.There are situations where we aren't ready to share what we're up to or it's not reasonable for us to give specifics. While we are as up front as we can be, our roadmap is full of projects and we generally don’t provide timelines for new features or changes. If we do provide a timeline, know that it is subject to change.Post maintenance and archivingRequests that have been inactive (have not received a new comment) for 6+ months will be archived. These are retained internally and remain visible to product managers. This helps to keep the community navigable and helps us prioritize the requests that are most important to the largest number of users.This doesn't mean your idea was bad, or that it will never happen. It just means that it wasn't something that came up for a lot of users. Since we keep records, if the idea pops up again, we’ll aggregate those ideas behind the scenes and know when something keeps coming up.This also means that if there's an idea you like, be sure to stay active in that conversation!Comments that turn disparaging, mean, or are otherwise unhelpful to the conversation may be removed without warning. You're allowed to express frustration or dissatisfaction, just remember there are real people on the other side of the screen. Your boss and your neighbor can see these comments if they Google your name. So keep it civil and professional.Thank you for reading this and for understanding how we address suggestions. We value all feedback and we're happy to have a place to engage in these conversations.",Feedback - Chat and Messaging (Chat)
Shawna James,Product Feedback + Feature Request Post Template,https://support.zendesk.com/hc/en-us/community/posts/6207872318234-Product-Feedback-Feature-Request-Post-Template,09/29/2023,"We have launched a new feedback form for your product feedback and feature requests. This format is meant to help our PM’s get the most information from you to better understand and log your requests. This format will be rolled out at the end of 2023 and will be enforced as a requirement for all new posts to be logged and/or responded to by product managers.Example:TITLE: Pizza Order ButtonPlease give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)I would like to be able to order a pizza from my favorite restaurant directly by opening a Z2 ticket. This feature is currently affecting my agents because they are hungry and my customers because they are dealing with hungry and grumpy agents.What problem do you see this solving? (1-2 sentences)Agent team is working late and they are hungry, but the ticket queue is too high for any of them to leave and get pizza. This button would allow for a quick click, confirmation, and order without having to leave your desk. Customizable order templates for each employee would also be amazing!When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This problem happens on a daily basis. This is critical for our business as our agents get very hungry which affects their productivity and our customer satisfaction score.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)Yes, my agents have to manually order pizza on their phones using a third party app.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)I would like to see an option to order pizza in the upper right hand corner of my screen, represented by a pizza emoji which, when I click it, will take me directly to an order form for my nearest pizza shop. It would be great if the system could remember my previous order and use that data to speed up the ordering process.",Feedback - Chat and Messaging (Chat)
James Thomas,Add reassignment functionality when using auto-accept for live chat and messaging,https://support.zendesk.com/hc/en-us/community/posts/6535954396954-Add-reassignment-functionality-when-using-auto-accept-for-live-chat-and-messaging,12/26/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)I would like to be able to utilize the new auto-accept functionality for live chat. We're unable to utilize this new feature until a reassignment functionality is added. Reassignment currently exists and works as expected when not using auto-accept. Reassignment (Reasignment Timeout & Chats Reassigned) are key chat routing settings that we can't live without.What problem do you see this solving? (1-2 sentences)Agents often forget to change their statuses to Invisible at the end of their shift, leading to chats routing to agents who aren't actually available to take the chat. Auto assigning chats with no reassignment rules will lead to customers being assigned to an unavailable agent with no reply. This would be an unacceptable customer experience.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)Support reps forgetting to change their status at the end of a shift is almost a daily occurrence.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)We are currently using chat without the auto-accept functionality. We would like to use the auto-accept functionality, but only if re-assignment is added.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)Keep the existing Automatic Idle/Reassignment rules that we have now, but be able to use the new auto-accept function in tandem.",Feedback - Chat and Messaging (Chat)
Atanas Tomov,Product Feedback: Messaging authentication limitation,https://support.zendesk.com/hc/en-us/community/posts/6520601639834-Product-Feedback-Messaging-authentication-limitation,12/21/2023,"Hello,The main limitation in this topic is accounts in Zendesk can have only one External ID. Currently whenever an end-user requests a messaging conversation and is authenticated, an account with External ID is created and if there is more than 1 brand - this creates additional accounts which then have to be merged into the main e-mail account. If for example, the end-user has social channels as well (like Facebook, X corp. etc.), this generates more accounts.A solution for this would mean a unified account which will improve agent experience.This impacts us on a daily basis and as a workaround, it is possible to utilize API calls to merge accounts, however this is not ideal as it can be done only with lower traffic and there is a limit to how much API calls we can make and they can be utilized more efficiently elsewhere. As a workaround of the workaround, we can get an API calls add-on, however it will have to be free of charge.An ideal solution for this would be to remove External ID as unique identified and make it the same as in Chat product.Thank you.",Feedback - Chat and Messaging (Chat)
Catapult System, Chat window as a whole page,https://support.zendesk.com/hc/en-us/community/posts/6515662547354--Chat-window-as-a-whole-page,12/20/2023,"I need to add chat window as a whole page in my react JS website (just like google chat or whats-app chat, no need left sidebar users room panel.). instead of clicking on button and then open chat poup.",Feedback - Chat and Messaging (Chat)
Atanas Tomov,Product Feedback: Messaging cannot be disabled in Sandbox,https://support.zendesk.com/hc/en-us/community/posts/6484916745114-Product-Feedback-Messaging-cannot-be-disabled-in-Sandbox,12/12/2023,"Hello,At the moment, we have noticed that Messaging cannot be manually disabled by admins and we need to fill out a form which according to Support will take 24-48h for approval.By enabling admins to manually toggle enable/disable Messaging, we can have more control, be more autonomous and also skip the approval step.We are currently working on implementing Messaging product to all of our Zendesk instances and a testing phase is always a must. In this case, sometimes Messaging has to be disabled and reenabled during testing and if this is required several times, having to fill out a form and waiting for approval every time will definitely delay us.Ideally, we would like admins to be able to have such control in Sandbox.",Feedback - Chat and Messaging (Chat)
Maggie St.Clair,Why can't I chat anymore? ,https://support.zendesk.com/hc/en-us/community/posts/6467740001690-Why-can-t-I-chat-anymore-,12/07/2023,"I have been using Zendesk support for years and have used chat/messaging for numerous issues. I just tried to chat to report and issue and I get the following message. I am and always have been an admin. Anyone know why I am unable to reach out to Zendesk Support? I know that requests like this don't really belong in the community forums, but without access to support I don't know how else I am supposed to get help!",Feedback - Chat and Messaging (Chat)
Mathilde Merazga,WhatsApp notification 24h delay reached,https://support.zendesk.com/hc/en-us/community/posts/6467446356378-WhatsApp-notification-24h-delay-reached,12/07/2023,"When an agent tries to send a WhatsApp message after 24h from customer last message, the error message isn't appearing anymore. We just have a notif saying ""not delivered"".Would be good to have a clear message saying ""24h delay reached"", as we had before the last update for template message, to give more context to our agents.Thank you",Feedback - Chat and Messaging (Chat)
Jin Helen Sampaio,Melhoria no Web Widget ,https://support.zendesk.com/hc/en-us/community/posts/6467052062234-Melhoria-no-Web-Widget-,12/07/2023,Sugiro que se habilite o envio de imagens coladas no Web Widget (ctrl v),Feedback - Chat and Messaging (Chat)
Michael Mulligan,Banned visitors affecting metrics,https://support.zendesk.com/hc/en-us/community/posts/6459853829530-Banned-visitors-affecting-metrics,12/05/2023,"Banned visitors should not see the chat widget, or be able to request a chat. Currently, banned visitors do still see the chat widget, and can request a chat. That chat is just never served. It sits in the Visitor List as a requested chat, but is never pushed to an agent.I've recently contacted ZD support and asked if a banned visitor hanging in the queue like that will affect our wait time or response time metrics. The response was that it does affect our metrics. I also asked if there is a way to stop banned visitors from beginning a chat so they do not appear in our visitor queue. There is not.I currently do not have a workaround identified to either of these issues so when a banned visitor returns and begins a chat, there is not way to stop that requester who may hang in the queue for an hour or more from affecting out metrics.Any thoughts?",Feedback - Chat and Messaging (Chat)
